"","slp.9634.5","u850.9836","v850.9634.5","v500.9635.5","v250.96.736","t850.9634.5","t250.9835","q850.9635","q500.9635.5","q250.9634.5","h850.9834.5","v10m.9836","ts.9634.5"
"61",101454.09375,0.764069378376007,13.3293008804321,10.7925863265991,15.2154130935669,282.462432861328,216.369216918945,0.00358740496449172,0.000872085511218756,4.42328564531635e-05,1457.98498535156,7.8257212638855,282.106536865234
"62",100319.6796875,5.68238115310669,9.60955715179443,20.6581439971924,28.5205249786377,280.924346923828,223.503005981445,0.00591945648193359,0.000814249098766595,2.6242807507515e-05,1381.01208496094,-0.983545064926147,287.004760742188
"63",101803.1796875,7.72044134140015,-11.0939226150513,-0.18261581659317,3.2871150970459,269.856964111328,223.385116577148,0.0021839935798198,0.000207449003937654,6.05856394031434e-06,1464.32189941406,-5.92012977600098,276.867218017578
"64",102396.03125,6.93571615219116,-5.24792194366455,-5.49712133407593,-2.04329943656921,271.834533691406,220.93977355957,0.00134545564651489,0.000381529331207275,5.17194484928041e-06,1520.2158203125,-0.966664850711823,277.468048095703
"65",101995.0703125,7.50717973709106,-3.8341121673584,-10.9279909133911,-13.0118932723999,278.000091552734,215.907028198242,0.00198976206593215,0.000341286271577701,1.09798666017014e-05,1523.07470703125,-1.15427672863007,280.661773681641
"66",101481.84375,5.12619972229004,-9.5550537109375,-24.1813869476318,-38.1141700744629,278.445098876953,217.291137695312,0.00326236081309617,0.000266802817350253,1.3996846973896e-05,1495.6123046875,-4.38891077041626,283.887329101562
"67",101452.5859375,4.62422704696655,-5.35945320129395,-16.1798038482666,-23.0253467559814,278.438446044922,217.546752929688,0.00263230013661087,0.000710924447048455,3.42912971973419e-05,1464.59729003906,1.78375768661499,281.011199951172
"68",101028.3203125,-1.39407205581665,8.23941135406494,5.73723363876343,-3.3565890789032,280.445983886719,219.01188659668,0.0042222342453897,0.000778506218921393,4.26384322054219e-05,1436.9150390625,-3.37586140632629,284.31787109375
"69",102356.6484375,2.49645256996155,-9.32642364501953,0.559064567089081,1.99954032897949,273.855560302734,223.993148803711,0.00202925992198288,0.000422373414039612,7.54470602259971e-05,1527.92614746094,-3.81457448005676,281.524322509766
"70",102535.3359375,7.69344711303711,-5.85749244689941,-17.9922733306885,-12.8658113479614,275.779510498047,221.159774780273,0.00219122576527297,0.000267813593382016,1.4962007298891e-05,1555.26159667969,0.968418538570404,280.996398925781
"71",101979.84375,4.10172414779663,3.89197754859924,2.73191571235657,0.691841602325439,280.798889160156,224.882400512695,0.00294621777720749,0.00027073422097601,1.82399526238441e-05,1524.84216308594,4.65984296798706,284.225250244141
"72",101264.8359375,8.9185037612915,8.2455472946167,1.36204636096954,4.54991102218628,284.025665283203,225.797775268555,0.00412782048806548,0.000148051723954268,3.34326177835464e-05,1473.04309082031,1.42973053455353,288.112823486328
"73",102575.6484375,2.73178195953369,-12.9879951477051,-6.48779726028442,-2.63973450660706,276.632049560547,219.965942382812,0.00175555550958961,0.000216107189771719,4.3646741687553e-05,1562.6865234375,-4.17505979537964,284.137542724609
"74",102933.3203125,-2.58815622329712,-1.64266264438629,0.289809912443161,5.02197122573853,275.507446289062,218.87126159668,0.00238299369812012,0.000982483266852796,2.80203912552679e-05,1570.65856933594,1.0204998254776,280.990356445312
"75",102790.1640625,2.22163963317871,7.05524015426636,1.41176509857178,2.10244202613831,276.466064453125,218.300521850586,0.00460227346047759,0.000312676042085513,2.37779076996958e-05,1540.75939941406,5.54659032821655,279.454711914062
"76",102129.3828125,7.21724557876587,15.3775672912598,6.8919677734375,11.5636606216431,283.38916015625,218.046890258789,0.00557851791381836,0.000396430492401123,4.80351336591411e-05,1512.85290527344,7.53907775878906,283.955291748047
"77",101225.9375,5.08663702011108,22.8685150146484,20.0447292327881,26.4998188018799,283.876495361328,218.42121887207,0.00814787577837706,0.00109054648783058,5.72825483686756e-05,1456.04736328125,8.86367321014404,290.288970947266
"78",101267.25,6.9684157371521,9.74599552154541,14.0612983703613,26.6715641021729,285.0068359375,217.880615234375,0.00611941004171968,0.00082399946404621,5.25241084687877e-05,1481.15625,1.24085760116577,291.733276367188
"79",101526.9765625,-2.59619998931885,2.23606371879578,3.20711255073547,18.1788883209229,283.686004638672,218.274703979492,0.00747362757101655,0.00137863552663475,5.13431914441753e-05,1503.044921875,-2.86803436279297,290.130523681641
"80",101489.2734375,-3.66910815238953,7.34792184829712,8.27766513824463,13.6710205078125,283.343292236328,218.94987487793,0.00700855255126953,0.000699852884281427,5.43147325515747e-05,1489.14147949219,1.31916475296021,287.869140625
"81",100603.5703125,4.65947961807251,11.1745910644531,17.2837810516357,21.1377964019775,283.228942871094,223.394088745117,0.00729115819558501,0.000891804695129395,3.14631797664333e-05,1412.17932128906,6.07682037353516,289.71484375
"82",100214.7734375,7.44423151016235,-9.17503070831299,-9.73942852020264,-9.12074661254883,276.635101318359,229.78385925293,0.00389623641967773,0.00051746767712757,4.10109350923449e-06,1382.28332519531,-8.01124858856201,283.926422119141
"83",101185.0546875,6.63599157333374,-15.4186849594116,-12.8608808517456,-12.3228416442871,270.610168457031,230.35009765625,0.00160415971186012,0.000234117105719633,6.31219381830306e-06,1437.39660644531,-6.84007596969604,280.167785644531
"84",101298.84375,5.89494466781616,-9.6871976852417,-23.1087646484375,-22.4779224395752,273.614471435547,219.128524780273,0.00228802370838821,0.000200286507606506,1.55403595272219e-05,1447.42663574219,-0.541549503803253,280.525146484375
"85",101163.6875,-0.649381399154663,12.2840089797974,-0.479288667440414,-1.53508937358856,282.610656738281,216.859130859375,0.0046076774597168,0.000594109296798706,1.73145290318644e-05,1449.48388671875,2.02249789237976,285.587158203125
"86",101660.4765625,0.191183105111122,4.8251805305481,-1.66932904720306,-10.7040519714355,283.279052734375,217.874435424805,0.00587145471945405,0.000426710263127461,4.01015095121693e-05,1504.09387207031,-2.34878182411194,287.361114501953
"87",101562.3203125,13.1254816055298,13.1512880325317,2.72872042655945,5.5754771232605,283.838531494141,221.449813842773,0.00849469471722841,0.000534956634510309,9.01098028407432e-05,1497.33215332031,7.569580078125,289.982513427734
"88",101138.6953125,11.1944227218628,18.7649898529053,15.0706052780151,21.3574924468994,285.987152099609,220.683776855469,0.0092926025390625,0.00115728378295898,9.08921138034202e-05,1463.86828613281,8.29422664642334,291.765045166016
"89",101072.5234375,8.75145435333252,11.4983139038086,20.2080230712891,33.1067848205566,285.243225097656,222.135070800781,0.00844383239746094,0.00071307021426037,7.8374519944191e-05,1468.33947753906,1.52535200119019,292.606201171875
"90",101618.2734375,0.107075035572052,2.51897144317627,12.6249132156372,26.7907314300537,283.570709228516,219.82307434082,0.00337449717335403,0.00012370447802823,2.16873977478826e-05,1500.43408203125,-1.67247867584229,287.859344482422
"91",100846.8515625,4.09355735778809,10.6302604675293,15.5062417984009,21.5098781585693,284.899353027344,220.553604125977,0.00735410070046782,0.000997553230263293,6.31573275313713e-05,1444.93322753906,-0.630945444107056,291.541076660156
"92",101478.40625,3.5359799861908,-3.90411472320557,13.4209327697754,27.6096706390381,280.610076904297,223.375076293945,0.0022095839958638,0.000314968317979947,7.96032472862862e-05,1468.9677734375,-4.5653829574585,284.507232666016
"93",101632.2109375,-4.06107616424561,6.90967559814453,15.8202133178711,30.0981521606445,277.812652587891,221.653137207031,0.00374444318003953,0.000378082186216488,2.75398288067663e-05,1467.33947753906,-1.25507819652557,280.929351806641
"94",101779.15625,5.86260557174683,-4.43038463592529,4.80779933929443,16.2814960479736,274.760559082031,223.981155395508,0.0035220782738179,0.000175726905581541,1.42299877552432e-05,1479.05554199219,-2.4673318862915,282.509613037109
"95",101912.8671875,6.73916387557983,1.61880493164062,-8.12243556976318,-7.43300294876099,279.726043701172,218.763977050781,0.00303165125660598,0.000276739388937131,1.11768022179604e-05,1507.29235839844,3.37220215797424,283.24072265625
"96",102056.25,0.171045541763306,6.65749168395996,-3.67039752006531,-2.71910667419434,284.249359130859,219.417404174805,0.006134033203125,0.000229532524826936,1.71673800650751e-05,1544.57849121094,-0.0154649913311005,288.344665527344
"97",101829.6796875,7.9724907875061,15.3068466186523,2.52754330635071,5.08734226226807,285.021820068359,221.082809448242,0.00404942035675049,0.000799675763119012,2.87493076029932e-05,1520.91943359375,7.94817161560059,289.135650634766
"98",100860.9453125,8.5026273727417,4.87408828735352,1.07945215702057,4.74954271316528,286.496917724609,219.903732299805,0.00800768565386534,0.000753618776798248,4.23391647927929e-05,1462.25537109375,-0.409454822540283,292.432861328125
"99",101233.4375,0.699329614639282,-8.39549350738525,-6.64123344421387,-1.53561687469482,280.360260009766,220.733505249023,0.00140603387262672,0.000167614780366421,2.70201508101309e-05,1465.40881347656,-1.66633176803589,285.818634033203
"100",100542.2265625,-0.351787000894547,12.7883310317993,17.901481628418,23.7892589569092,282.536895751953,222.025527954102,0.00665362691506743,0.00103509426116943,4.42042946815491e-05,1395.16833496094,5.4538197517395,286.423461914062
"101",99751.5546875,6.08934831619263,18.9894390106201,34.9613456726074,45.7647132873535,285.338806152344,222.395095825195,0.00838518142700195,0.000758906186092645,5.59650361537933e-05,1339.56494140625,8.00907421112061,291.92919921875
"102",100391.34375,12.9203071594238,9.37795162200928,27.995719909668,39.1189155578613,283.418701171875,223.127548217773,0.00307949376292527,0.000373224407667294,2.94769797619665e-05,1393.70373535156,1.0547297000885,288.575164794922
"103",101284.9453125,2.4927990436554,-3.52675247192383,5.06644153594971,14.1658391952515,279.469421386719,223.746765136719,0.00366083788685501,0.000596539583057165,1.89666952792322e-05,1469.46667480469,-0.798217952251434,287.525115966797
"104",101488.3046875,6.36036252975464,2.36066460609436,-3.88513731956482,-7.56426668167114,282.776031494141,221.354782104492,0.00344991683959961,0.000444064527982846,3.44005711667705e-05,1493.01171875,4.76608753204346,287.327667236328
"105",101602.125,0.483820587396622,3.74026226997375,-6.55437898635864,-5.4629979133606,286.526885986328,223.19450378418,0.00552240991964936,0.000170680388691835,2.05114483833313e-05,1520.87854003906,3.99193692207336,290.646270751953
"106",101688.6875,6.00618696212769,8.61152172088623,-7.49318838119507,-4.16408729553223,287.042785644531,221.555480957031,0.00454409932717681,0.000584880530368537,3.70930247299839e-05,1528.97448730469,7.12509775161743,291.612274169922
"107",101719.7734375,1.70870435237885,11.6021575927734,1.27972877025604,3.16823601722717,287.076385498047,222.053085327148,0.00553639745339751,0.000673313916195184,9.93013381958008e-05,1529.24645996094,6.37037515640259,292.741027832031
"108",101745.6015625,0.0193064212799072,14.2966470718384,7.54453468322754,8.21837711334229,283.983856201172,222.28059387207,0.00755739212036133,0.00175841653253883,9.36935321078636e-05,1508.68762207031,5.39814805984497,289.546813964844
"109",101564.3828125,4.53887367248535,10.7554292678833,1.15821480751038,3.97869300842285,286.765289306641,222.043930053711,0.00844287872314453,0.000722765922546387,9.74933282122947e-05,1506.97302246094,6.96038675308228,292.441802978516
"110",101427.6328125,3.31081676483154,7.15955924987793,2.40162062644958,12.8516311645508,286.906707763672,221.852432250977,0.00708707189187407,0.00115839636418968,9.90629196166992e-05,1505.27404785156,2.01504778862,293.323669433594
"111",101786.0234375,-3.4511079788208,-3.32570719718933,-4.46042013168335,14.2142667770386,284.036926269531,221.052383422852,0.00866762828081846,7.18251467333175e-05,9.29335728869773e-05,1537.17639160156,-3.65412712097168,292.763580322266
"112",101796.3359375,-4.10026884078979,-1.71863126754761,-6.58478927612305,17.0716438293457,283.005035400391,220.369873046875,0.00773843144997954,0.000320841878419742,9.96490343823098e-05,1533.41320800781,-0.935124695301056,290.872344970703
"113",101374.5078125,-4.74340963363647,-4.86309051513672,-11.267617225647,4.79160118103027,282.224334716797,220.771469116211,0.00716845178976655,0.000551983714103699,6.98293224559166e-05,1502.75231933594,-0.599623739719391,291.464752197266
"114",101070.625,3.18850922584534,-1.5633465051651,-6.03385496139526,-1.8107944726944,283.804473876953,219.53498840332,0.00685660028830171,0.000237256288528442,4.10961620218586e-05,1477.71887207031,3.35649037361145,291.530334472656
"115",100534.6484375,7.91527795791626,10.3184595108032,-0.881441295146942,-1.58349478244781,288.653411865234,219.188430786133,0.00744374608621001,0.000909646332729608,4.99586276418995e-05,1437.53161621094,2.66801905632019,293.450958251953
"116",101080.59375,-0.744376599788666,-10.729754447937,-3.98853754997253,-11.7730226516724,283.947631835938,220.567626953125,0.00452931737527251,0.0010449985275045,5.99945597059559e-05,1473.19372558594,-4.62286424636841,289.454345703125
"117",101398.7578125,2.71712136268616,-2.37371301651001,-8.22343635559082,-13.9356737136841,281.571899414062,218.740432739258,0.00401481008157134,0.000779156864155084,5.41508197784424e-05,1487.38854980469,-0.890219151973724,286.412902832031
"118",101878.4609375,1.26458942890167,-4.04429864883423,-10.1968717575073,-15.2524185180664,277.146759033203,219.652038574219,0.00307210278697312,0.000691369350533932,2.29428205784643e-05,1502.43994140625,2.41824102401733,285.435424804688
"119",101745.0390625,3.21081566810608,-0.55005019903183,-8.3416748046875,-7.90724945068359,279.367462158203,217.91682434082,0.00443760538473725,0.0005483478307724,5.36193438165355e-05,1502.36767578125,0.0368886552751064,287.893188476562
"120",101774.65625,1.53857278823853,-0.0744381546974182,-3.10142135620117,-8.36443042755127,280.943267822266,217.775329589844,0.00403769826516509,0.000371257454389706,4.24881764047313e-05,1515.73779296875,3.58913493156433,288.547119140625
"121",101453.5859375,0.81704980134964,8.96887588500977,-2.79644894599915,-7.37387990951538,282.607849121094,219.542541503906,0.00703811645507812,0.000987668870948255,5.98778315179516e-05,1486.67150878906,5.56053018569946,289.347015380859
"122",100842.40625,5.0454306602478,14.0923881530762,3.45904421806335,3.83635711669922,286.599517822266,222.74528503418,0.00902589131146669,0.00143826007843018,0.000104198850749526,1447.3603515625,5.66236114501953,292.671630859375
"123",100839.09375,-2.39934325218201,8.27329254150391,10.7561388015747,22.9145736694336,287.724029541016,221.062805175781,0.0108604431152344,0.00161890184972435,9.22580584301613e-05,1459.88439941406,-4.95065879821777,294.394378662109
"124",101298.4921875,-3.35322761535645,-2.42267298698425,7.00461769104004,27.1842727661133,282.462188720703,226.109191894531,0.00806649494916201,0.000877603888511658,5.24992756254505e-05,1484.11169433594,-6.15949010848999,287.479766845703
"125",101762.0859375,1.9216400384903,-3.72206711769104,-9.50470638275146,-21.5994033813477,280.962371826172,222.762741088867,0.00184126698877662,0.000400831311708316,2.70934160653269e-05,1509.93505859375,2.47455501556396,287.405059814453
"126",100859.6328125,11.2937955856323,9.51564121246338,0.522980511188507,-4.49112844467163,288.226593017578,224.206069946289,0.0024106502532959,0.000943894207011908,4.92433719045948e-05,1450.6796875,8.43328475952148,290.31298828125
